user_id,num_train_ratings,train_corr,fixed_test_corr,good_test_corr,train_rmse,fixed_test_rmse,good_test_rmse,passed_redisplay,passed_arbitrary,ratings_accuracy,fixed_mpc_accuracy,good_mpc_accuracy
02479578-8199-417c-9dae-a05061ddbacd,41,0.9999650720652762,-0.2272594592863098,0.9609826775365327,0.057590816097608646,0.47636048687042826,0.6757778886438143,1,1,1.0,0.6,1.0
02ff8f73-c4b0-485d-86a2-fc0ae5e0b80b,41,0.998614618145356,0.14511052439806024,0.27301639539699524,0.08505177567875408,0.43110942620767634,0.5715924837080675,0,1,0.4,0.7,1.0
0323e693-f33e-4ebf-9d66-155d1d4ea1ad,41,0.9985123167512677,0.6347303084274538,-0.025607097520020355,0.06344327026192248,0.4193539068063751,1.0785053475918238,1,1,0.8,0.9,1.0
068bfcd8-d5cf-4ef7-a1dc-3e6b50ab352f,41,0.9906594512623809,0.3274842160455586,-0.7207363783164439,0.10332303513215725,0.464024088811681,0.8683275202970292,0,1,0.6,0.7,0.8
0738e487-0180-4129-b697-75f4dd251045,41,0.994975848002974,0.7816764524291565,-0.71382424073215,0.07714730656233464,0.3861217692871431,0.7158113071611512,1,1,0.8,1.0,1.0
086af83f-e569-4023-be6b-4cd556e78623,41,0.7343126827011714,0.7020549278906105,-0.4324835847315375,0.25094052194017874,0.33727026893478446,0.40769878615227045,1,1,1.0,0.9,1.0
095903bc-cfd0-4157-bf33-c794cfa98210,41,0.8457253196361729,-0.11324075028870038,,0.38349662245528626,0.7316003428494097,0.44452805875462775,1,1,1.0,0.6,1.0
0a3911bd-8d8e-43e3-b2e2-77992457cafc,41,0.9999847687731346,0.2081469048972573,-0.05883655423452949,0.06032990397812253,0.371344438783143,0.6071510672165176,0,1,0.2,0.8,0.6
0a5e1d6d-03cd-465e-98cc-8dc86db67dd1,41,0.9999956362171584,-0.41366470962485874,-0.0074806431763114745,0.03914866778272197,0.8681551181474241,1.378788252268347,0,1,0.2,0.5,0.2
0b3860d9-cd64-4f83-9599-0d3efff6e34a,41,0.9999460569931244,0.4242161537230992,0.7693645394380269,0.04172273538200782,0.9045119879622929,1.2304055342160742,1,1,0.8,0.6,0.8
0e7d0773-220f-4ebd-9310-91fc69a1afc8,41,0.9998443670232694,0.3287343090686231,0.0063354675596047905,0.04614584521483584,0.7703736275656383,1.4416161078624925,0,1,0.8,0.7,0.8
0e8efd87-380c-4995-8f53-f5fee31fb227,41,0.9990693587872364,0.594346781556502,-0.868377772993495,0.06485003050631721,0.6110830887602495,1.313125560480535,1,1,0.8,0.9,0.8
105c766d-7d7b-4763-ac29-f50646049219,41,0.9999825062807721,0.19217299628715265,0.02008919200519147,0.045390245953388385,0.953859293386464,1.7149449989415408,1,1,0.2,0.6,0.2
181868cd-b13c-4525-b70e-779ca555fc74,41,0.9975837217825372,0.6372089091267721,,0.06333760071652743,0.6485668903039679,0.5921922693577514,1,1,1.0,0.9,1.0
18a03bdb-472d-47b6-b609-e58a2be4b500,41,0.80176663850204,0.4428992278601891,-0.29497553344787325,0.36407543728177766,0.4784785667942356,0.28704600920826817,1,1,1.0,0.7,1.0
19be212b-3524-49df-ac4b-2a3817dcd318,41,0.9998732664580132,0.45369002578176304,-0.34386547824532965,0.059033716653155155,0.6293016261973773,0.24781528976531697,1,1,1.0,0.8,1.0
1a6b618e-944c-4190-b051-6b67c16fbc70,41,0.792263310558582,0.6489187044371993,,0.36477459714107596,0.38113672049904507,0.1112450054629483,1,1,1.0,1.0,1.0
1b3ae7fd-a4e7-4d08-9ea7-d28da13371fc,41,0.9887569238014878,0.7344638062566098,,0.1434405063244283,0.6878750388679162,0.7567380892147186,1,1,1.0,0.8,1.0
1d94bd58-6440-4398-aa5e-c048a7096cb1,41,0.9693034924341272,0.4288905560164026,-0.5923855803470746,0.24370265090629586,0.4897897823221227,0.6382383806416925,1,1,1.0,0.7,1.0
1df5f154-b6b0-4393-aa66-ab972a43f997,41,0.9990632583085419,0.7636868844137622,,0.07101522023864872,0.5604391402354633,0.8627118084438185,1,1,1.0,1.0,1.0
1f40263a-1385-49ea-a6aa-5051040e0a8b,41,0.9991191956961935,0.5999913193300692,-0.9216482057401155,0.07182919686121622,0.7323479173270728,0.545170643258792,1,1,0.8,0.7,1.0
1f9b5425-9d33-4f03-980a-b2a411b82dab,41,0.9986245656320705,0.4324738588200854,0.34411839163009383,0.06068228291171114,0.6450847140159401,0.7670331390564393,1,1,1.0,0.9,1.0
21bc67b0-1463-4efe-8a1d-752509f77aae,41,0.8867949227301224,0.38121240063846484,0.4639800178387817,0.3092519369633882,0.5354634754886664,0.6993335294006066,1,1,1.0,0.7,1.0
2425c51f-0c92-4b19-ae94-36da7321fa34,41,0.9960865404894115,-0.297230329632857,0.8393411663943251,0.09676289611881285,0.692680534130198,0.23694601766114815,1,1,1.0,0.7,1.0
275fca61-5a34-4b6f-88e0-bc3fe5650e74,41,0.9997431815897736,-0.16382948809297193,0.03614252351815178,0.06554301835920333,0.713534700847096,0.8480530974099469,1,1,0.6,0.4,0.8
278bd6d0-b005-43d3-9a0e-e45f3c6d8b0d,41,0.9972275257211404,0.8128361408340218,,0.056714702105881955,0.3782673209481112,0.08787451543530422,1,1,1.0,1.0,1.0
27c8e2b9-932f-4a1b-b826-263e6358e919,41,0.9980886140305442,0.3048673314989462,0.34578611564744616,0.09832591052761849,0.5817059332586377,0.7838385018833232,1,1,0.8,0.7,0.8
27ca5352-2008-43b4-95b7-0efc65cf750b,41,0.999904651610602,0.46629979322666415,-0.2983584327267968,0.042747622181606826,0.7337851775444663,1.0575231049641567,1,1,0.6,0.8,1.0
282bcff0-07c0-4794-94e9-351f7ddbd8e0,41,0.9997339673724717,-0.6062908395219468,0.8293230186472982,0.054518317148885866,0.5377339196615578,0.3058936870847506,0,1,1.0,0.6,1.0
29c8436b-9e68-4636-86f4-593acac598df,41,0.9999681414345791,0.6408583125041294,,0.04273338321175329,0.7900874602553671,0.018784589591761984,1,1,1.0,0.7,1.0
2b9954eb-f3d7-45e7-a24f-a34289f8790a,41,0.9999956305545263,0.6056921226292953,-0.0026558501186753625,0.05355538005586758,0.7471818341369711,0.8442428164243418,1,1,0.8,0.8,0.8
30f9e975-4fb7-4cd9-8a17-6382d836a877,41,0.7561186497723137,0.423371753511395,,0.3036785488251924,0.3940831503309071,0.1922986573511057,1,1,1.0,0.8,1.0
31b7081e-77af-4bc7-9296-1cbaee5f9ff3,41,0.9998252905083646,0.5667074531390265,,0.04778749533021284,0.8350572308310373,0.7926606900468234,0,1,1.0,0.6,1.0
31b79c9f-bf3a-43da-90ca-681656099507,41,0.9999943985904547,-0.5384687382203943,-0.13549176569375904,0.04892443732431369,0.8357971811941318,1.4602592865470134,0,1,0.2,0.5,0.2
34039833-a5d0-40d4-a963-4a6b8791085d,41,0.998050815566035,0.7914334631411333,,0.0668809214048838,0.3029253808333318,0.33393922527564307,1,1,1.0,0.9,1.0
344f6351-1c80-4716-9278-8708417b6010,41,0.9977003596280747,-0.0667496962896641,0.04185417944518299,0.07446315895110876,0.7980555346413255,0.46636031406196876,1,1,1.0,0.6,1.0
34d8b802-0795-4d68-87db-4216f4bcf828,41,0.9999969180834717,0.3045278257114302,-0.823268158225796,0.043400037017453194,0.7904890040366989,0.838804110952598,0,1,0.8,0.5,0.8
3756e8a1-c3d0-4ee5-9044-46a09d3a0a43,41,0.9960598114799077,0.4791323882816203,,0.09086432317656024,0.47337790411161684,0.453065368317653,1,1,1.0,0.8,1.0
3b339363-37d9-4bb8-b9a0-bdf7e2ba083c,41,0.9980713126270172,0.4447037265458791,,0.05600567284725623,0.5184712741077303,0.6372907070302547,1,1,1.0,0.7,1.0
3c95be08-2d4e-4436-9232-fcd20b34cda9,41,0.9914511774089657,0.5122883047319072,-0.4907162250344282,0.11459873033703087,0.44351089890532913,0.5326068686688749,1,1,1.0,0.9,1.0
3cc90579-e84c-4d60-9e83-4581e2533735,41,0.9994896238419526,0.49003282699554723,0.7105501555961042,0.058072908689622664,0.7800196776328441,1.1889761591755719,0,1,0.4,0.7,0.6
3da55c94-ac2c-4be8-8279-023bb013783c,41,0.9373625522560507,0.3919379105980358,-0.8493909711574675,0.38979927545045495,0.9131049626520119,1.034741991864924,1,1,0.6,0.5,0.6
3f028e78-706a-4f92-91e9-ced5e334459b,41,0.992226698755928,0.537883843956831,-0.9459836534175304,0.12713792780649422,0.559229893710624,0.6931463182300914,1,1,1.0,0.8,1.0
40200e0b-94e6-4df5-888e-0c5054b99033,41,0.9997309379938094,0.7832146596812317,,0.047236604135057286,0.6441647648695631,0.9335199830734012,1,1,1.0,0.9,1.0
412d04d8-5c5c-49ca-a142-ec680f77753e,41,0.9996625291091511,-0.1288663365871885,-0.6446112263739519,0.0497961253797847,1.1840484733872798,1.149988256371032,1,1,0.8,0.4,0.8
