user_id,num_train_ratings,train_corr,fixed_test_corr,good_test_corr,train_rmse,fixed_test_rmse,good_test_rmse,passed_redisplay,passed_arbitrary,ratings_accuracy,fixed_mpc_accuracy,good_mpc_accuracy
005b0add-33cc-4697-a716-6b63f2423dc5,41,0.8263726926572619,0.2764501445121332,,0.28520956752186244,0.47951356779820864,0.511253926308187,1,1,1.0,0.7,1.0
02931bc9-35e3-4012-9f3c-e6de6c59055f,41,0.6791726466387018,0.3623238814877182,-0.5755876965486493,0.3667542118181097,0.5151738880862022,1.10300514637073,1,1,0.2,0.4,0.2
02ecf446-a97f-43ec-bb09-0fae01e95dbb,41,0.8164261147346423,0.1824876710574918,,0.3055972705850743,0.5368814980499585,0.5256999990512787,1,1,1.0,0.6,1.0
032ee473-2d1e-4471-be5a-b2a5ee43b24b,41,0.8398784025318354,0.34258344825358605,,0.2681568556621935,0.4347629252173532,0.42732536151164013,1,1,1.0,0.7,1.0
046817f0-fa63-4360-bf6b-a0cf8f554090,41,0.5550303317053643,-0.3334798279450649,0.9621107350423976,0.42744208328861166,0.4803649121641207,0.7190758383955426,0,1,0.4,0.6,0.4
0651fc19-6a36-4795-ac0f-d8e4a416608a,41,0.6630797253074616,0.47410254678510155,,0.3753666490714836,0.4395300534117104,0.21626178990694428,1,1,1.0,0.8,1.0
06ad7bbc-37e3-41c0-83a2-a2318681d716,41,0.8573563730190057,0.7528221752277365,0.5842318925085803,0.2585040848579882,0.3320608478862269,1.0436834642534365,1,1,0.6,0.8,0.6
072437b0-dca0-4721-994c-b3d3a719a977,41,0.7881826817226627,0.1240202927496123,,0.31203619320508047,0.5226918189421164,0.339850425857361,1,1,1.0,0.5,1.0
075b6a33-c395-4892-851e-48b318d42447,41,0.5813358543934237,0.10884583798754782,0.9467266468777799,0.4131616807896384,0.5051756372517724,0.9833956215066824,0,1,0.2,0.6,0.2
08b63a5d-e3fb-4c65-bdc8-950d9eb23971,41,0.5627038525714573,0.34655310310870546,,0.4246822636196327,0.46649250454460245,0.018853859226933653,1,1,1.0,0.7,1.0
0aa42db9-e2e0-4f64-ad94-87eeac4bcfeb,41,0.763621695320307,-0.31122010037940895,0.4711093179536103,0.32521356968956794,0.5448257724804352,0.8965755698983242,0,1,0.6,0.3,0.6
0b50194a-b353-46b1-905f-3fa15f288db4,41,0.800273276787288,0.18977967329025405,,0.302573432142729,0.4994900925427746,0.40635689194331276,1,1,1.0,0.6,1.0
10de5419-a8bd-4c1a-b58e-c97a3f2f7eda,41,0.846134713317598,0.5365440284136214,,0.2741726699042954,0.4423934562030101,0.43317999814671265,1,1,1.0,0.7,1.0
12289101-f435-4da7-a75a-d148aa004473,41,0.7491317267855577,0.5284422593593703,,0.33014875836043406,0.4159812789872162,0.36812472878865976,1,1,1.0,0.6,1.0
126ab45b-384e-4f7f-bcc1-62fddad24218,41,0.902863512415975,0.4612412174138384,,0.22118046737177477,0.4478401445668874,0.6340534094724685,1,1,1.0,0.6,1.0
140abe43-1119-4172-b193-249635fdf5d5,41,0.8115872988518145,0.286402276024137,,0.2990670117554556,0.44117006394667174,0.5260089686459164,1,1,1.0,0.8,1.0
17a3c81e-5624-4fcf-9b63-8bf00b66f913,41,0.7279253059130669,0.40775671276548314,,0.3452129986404514,0.4254100983279022,0.47192006645024465,1,1,1.0,0.6,1.0
18f5d915-de03-4d73-bce4-bbdb2bd5c582,41,0.7150213222049817,0.4915103260415128,,0.3560049939582685,0.43089055880756627,0.20823555053149168,1,1,1.0,0.8,1.0
1b1cdc5f-c72c-4d9d-bbe0-6f3ed63b15af,41,0.8432919767900047,0.7202352312633535,,0.27165190662826755,0.3580351898966896,0.5209559661526302,1,1,1.0,0.8,1.0
1b20b099-c64d-4656-809d-54730e7a3e1f,41,0.809462788390606,0.23498440295645506,,0.2973696508257949,0.5107200810053961,0.49970151257936213,1,1,1.0,0.6,1.0
1b275f0b-4df3-414a-a972-f2c11d514c90,41,0.6418660178134985,0.4918081636781405,0.4029785664130243,0.38761253731892814,0.4452118185929277,0.6005629853553603,1,1,0.8,0.6,0.8
1c330350-ac75-4d7a-8ec2-526e3996b131,41,0.78618176702893,0.7467457767568265,,0.30892939591860985,0.42609877682737635,0.5885255986325052,1,1,1.0,0.7,1.0
1c52b7d5-7628-453f-99cf-8e840552a1c7,41,0.7071068982086174,-0.051502398295127136,-0.2484412537681548,0.3453858921567968,0.5642698048445377,1.0584963996097672,0,1,0.4,0.4,0.4
1d6973a6-8356-4d41-8574-911d7d31d8f7,41,0.7735069391309792,0.67000127966944,0.3061826053557365,0.3236385858450727,0.387495062934432,0.6854734835388302,1,1,0.8,0.7,0.8
21ec02e8-cd40-4926-99f1-0a1026d244ff,41,0.8382691230348823,0.3568270819267598,,0.2805033109684314,0.48345410958311724,0.4399187631589285,1,1,1.0,0.8,1.0
24a1d3e1-0387-426b-8ca1-777d69d80126,41,0.7969607947312124,0.19016008276211072,,0.3118572397043862,0.5058774381319915,0.4310430628018265,1,1,1.0,0.6,1.0
272c85b1-7c06-464d-a96b-6f96171ab15f,41,0.731713295848503,0.6202245690123788,,0.3237727539420632,0.41909747308972983,0.41851635472065574,1,1,1.0,0.8,1.0
2aa8ea26-47dc-48b2-93b0-a8d4991da874,41,0.7644706035941473,0.017371850864093985,0.11062428867158755,0.32429484771107403,0.5549716778185505,0.6706974381597685,1,1,0.8,0.4,0.8
2c8c7572-5632-4c49-bf18-4a7b47db35e0,41,0.7464500715750627,0.43089622972506647,0.38313152351917856,0.33059924961892473,0.5285879488009954,0.6755605259345617,1,1,0.8,0.4,0.8
2d2b351b-d3b4-44e4-a017-35fb1509c760,41,0.787621941608112,0.728863622597032,,0.305005761230217,0.34297035028587025,0.40814962629523815,0,1,1.0,0.9,1.0
2f41d59f-500f-481d-92b9-4b4edd305406,41,0.7926761119849366,0.6430713273455957,,0.3076656185291252,0.4024191137951252,0.3985225515206365,1,1,1.0,0.7,1.0
2f6af7f6-a078-425d-9425-581502aa163b,41,0.7738950549800057,0.3214938464902016,,0.31581964314066263,0.4645337690261247,0.5047051496401556,1,1,1.0,0.5,1.0
3310bfe7-1423-4685-a4db-c356183cc3ac,41,0.6586659684981493,0.5387412622706654,-0.16529573800383385,0.37929239029077805,0.44145555474757175,0.879207493671057,0,1,0.4,0.6,0.4
