user_id,num_train_ratings,train_corr,fixed_test_corr,good_test_corr,train_rmse,fixed_test_rmse,good_test_rmse,passed_redisplay,passed_arbitrary,ratings_accuracy,fixed_mpc_accuracy,good_mpc_accuracy
002ab763-4819-4043-90a7-9d696b1d0eea,41,0.9668356477869949,0.009996681150167974,0.04447058123800714,0.3796179680868324,0.5058908859427148,0.5094374132545985,0,1,0.6,0.5,0.6
0155b24e-1003-4d2d-a176-fec4e2893e1a,41,0.9469919703672884,0.6978183829264494,,0.33092760054654247,0.41879095767888663,0.059313790644982774,1,1,1.0,0.9,1.0
016c5a30-61fa-4170-abc0-f4bd710b793e,41,0.9480693010011977,0.2271326347697801,,0.3526935461694361,0.488814275080018,0.1766492564329401,1,1,1.0,0.5,1.0
036d4d9f-0063-43ff-8ad8-89afe379474e,41,0.9542730338220361,-0.17284173910211503,,0.34230779256390903,0.48334636054733154,0.12846747692522997,1,1,1.0,0.5,1.0
04f509ad-4838-4ccc-a70e-6da03998678d,41,0.967858558679352,0.424295801372769,-0.8466880275739733,0.33424727197256043,0.45368649632855473,0.42203738771233773,1,1,0.8,0.6,0.8
05139837-c055-4610-ab07-f7285137b310,41,0.9605108035029973,0.5417938953359767,,0.33732218951122667,0.4228302243929668,0.0758500497809484,0,1,1.0,0.7,1.0
059c968b-4d17-45f9-9f54-f40edbf8be6e,41,0.9460071072767712,0.5744343333940858,-0.012629790786164859,0.35561273684782163,0.484020286353562,0.5302823776889949,1,1,0.6,0.7,0.6
0bfec601-cd66-4c38-8919-06621b0d7041,41,0.9257038941641023,-0.007493037861676533,,0.3578903902930526,0.5101052933466471,0.1252968759577513,1,1,1.0,0.6,1.0
0c974340-f47b-4b1e-b96a-3e29cace249f,41,0.9538065467911244,0.4832700962874489,,0.3351719518827196,0.45952733575971877,0.09523766727200828,0,1,1.0,0.7,1.0
0fba79b4-8830-4956-a20e-07bbb189ffe5,41,0.9419039502752009,0.6357708312238383,0.14762275811723838,0.3348308188435222,0.4422945139429289,0.5996442717603816,1,1,0.6,0.7,0.6
12b7eaf0-9328-40d9-a022-c17a53340586,41,0.949440426885516,0.3727011838608202,,0.3612128873707754,0.47153914658644275,0.20515493900261073,1,1,1.0,0.5,1.0
1302c332-786c-4e34-9140-ff2339e1b57a,41,0.9549011924918933,-0.08486646984378345,-0.2954797062738498,0.35222945860497096,0.5188350925740328,0.6847415393826223,0,1,0.4,0.3,0.4
13a1a0c5-fa91-4fe8-b66d-834f5ca0ccdc,41,0.9601306333760387,0.22332870423358836,-0.9828221088640862,0.3379563127221352,0.488110045103903,0.4205394825184173,1,1,0.8,0.7,0.8
149e0759-d1ab-4b3c-92dd-f0078ad63db9,41,0.9433124040385589,0.6897737728478018,,0.34997191597204513,0.41035206670644536,0.10161876907170572,1,1,1.0,0.7,1.0
1559c9b8-f243-499a-b1e2-1daff302ebc5,41,0.9581034599714687,-0.14878840267996193,0.38176111358984105,0.3578704605510392,0.5258286745329134,0.3995001491485836,0,1,0.8,0.5,0.8
157bf5b0-7272-47c2-9ece-c3fbfd91624d,41,0.9484214272644367,0.2516068451940291,,0.3600304848876162,0.4842075028267508,0.1995557301431614,1,1,1.0,0.6,1.0
16aef5dd-91c6-4e76-a575-467cae202416,41,0.9507065863053276,0.03648685518302066,-0.08392038379864611,0.33861431305021605,0.45143645130173193,0.4190254469563195,1,1,0.8,0.7,0.8
184ad887-0aec-4c7a-b640-8d75e1f45f79,41,0.938093003760617,-0.17291436833337726,-0.4987449651257162,0.36790745416873477,0.5313951843497349,0.6474197870999197,1,1,0.4,0.4,0.4
1a84665b-53b2-4fc6-ac70-3047af1098d9,41,0.9405829704219834,0.31920497882063753,0.24935991426275547,0.3556176970021688,0.4802965901364806,0.5536778893068254,1,1,0.6,0.7,0.6
1bb5dbdc-8538-4f47-af0e-d0f3d84f2331,41,0.9427960612224222,-0.24101459096624897,0.690287900519704,0.36214106936881396,0.5324442555558311,0.542267237402439,0,1,0.6,0.5,0.6
1bf6d02c-129f-4c51-b00e-5b9a023a3400,41,0.9458501039241873,0.4905252742170212,,0.348432572666587,0.44064445572955774,0.1357995632991834,1,1,1.0,0.6,1.0
1e6f6fe6-81d8-41c0-ad97-83bdee8f8a0d,41,0.9654909431637406,0.5277402585845276,,0.3292011445446105,0.43440361888622714,0.08114502634280364,1,1,1.0,0.8,1.0
1f5a0ee7-68f2-4192-941a-8d272c0cc3d1,41,0.9581613291400238,-0.37764403401111,-0.6458434450870469,0.3560451529108881,0.5463842752568429,0.6437810887932716,1,1,0.4,0.3,0.4
20165d62-dccd-4887-8e79-338397781e2e,41,0.9640200466287844,0.09114625341284821,-0.02433141394374399,0.374718168713549,0.5009195321735478,0.5081838806299882,0,1,0.6,0.5,0.6
2082c864-2e31-4a99-936e-132743a3a289,41,0.9401707766573814,0.5131512036777014,,0.34652795490174426,0.44869125678147115,0.13091826596822753,1,1,1.0,0.8,1.0
208aee65-6e84-47dd-af75-4b809665583d,41,0.937688368527198,0.5641716984508568,0.2970190568092845,0.34454985298865853,0.4856507328912285,0.40013333836378734,1,1,0.8,0.5,0.8
278db6b4-c030-4d74-b52f-aa5dba0b45a6,41,0.9540644721619338,0.10634007966625666,0.5857341153448917,0.3618538669994843,0.4699490559835646,0.5238553272428046,1,1,0.6,0.8,0.6
2ab84e18-b5cf-4cbb-8159-b12d1e8122be,41,0.9399197929169679,0.8158451434385857,,0.33515198948851155,0.4005269129180969,0.057315131847114696,1,1,1.0,0.9,1.0
2f8326f1-e465-49dd-8109-32797bfe2b71,41,0.962824969944918,0.33478657189381683,,0.3506640203456087,0.4674745671447939,0.16366878452945782,1,1,1.0,0.6,1.0
323fe5a1-40ac-4349-b5f1-328b74e442ca,41,0.932440975265737,0.6491286906000612,,0.34964149008205364,0.4215974771587576,0.1193758507069377,1,1,1.0,0.9,1.0
348f06e6-c874-448b-847a-e83214b69b7b,41,0.9593118345260337,0.3357020885054039,,0.3450159514307137,0.4802931266491572,0.1327884288847611,1,1,1.0,0.6,1.0
352b98bb-52d6-4232-8db6-baaf50e7d01e,41,0.9455087529726574,0.5257283406767882,,0.3453255689882732,0.4521512599988258,0.1034662847525733,1,1,1.0,0.8,1.0
35b7b35e-c605-4e2a-b540-dd2e624c460b,41,0.9607262763990868,0.13427511739507295,-0.8322419550317561,0.3423358977126638,0.49079781616385026,0.6911635008322763,1,1,0.4,0.5,0.4
38106072-471d-4235-82ff-82a09375c8f7,41,0.9717983099871983,0.4682136606141631,,0.33164559153809764,0.4520996877585001,0.11745088224215063,1,1,1.0,0.5,1.0
